T_K,J_exp,J_calc,J_sink,J_trap1,J_trap2,J_trap3,J_trap4,J_trap5
6.802199707031250000e+02,6.684092229943548928e+18,6.827850586468578304e+18,7.332330315404432384e+18,5.263786464933722240e+17,3.081090169589208576e+18,3.209756957861884416e+18,4.121149357412049600e+16,1.396033555937022812e+14
6.831438504732579986e+02,6.794484906601199616e+18,6.935921620881647616e+18,7.449380865074112512e+18,4.954500360569949440e+17,3.029631274561518080e+18,3.397533744889507328e+18,4.495792655704312000e+16,1.559124775113974062e+14
6.864000244140629547e+02,6.919028671520097280e+18,7.057618363422028800e+18,7.577269217524414464e+18,4.631399628957445120e+17,2.965431010732255232e+18,3.612392354329692672e+18,4.947713621190528000e+16,1.760902596340401875e+14
6.892399902343750000e+02,7.050260937034392576e+18,7.164977482717465600e+18,7.686145506105739264e+18,4.367438144351571200e+17,2.904007409847238656e+18,3.804310574397208064e+18,5.374657781490676800e+16,1.956450305119377812e+14
6.925599975585939774e+02,7.174836896853590016e+18,7.291913833331563520e+18,7.809834220835845120e+18,4.078251798250840320e+17,2.826797204175013888e+18,4.033145583398010880e+18,5.914263701450551200e+16,2.209891372060694688e+14
6.956400146484379547e+02,7.312966235351720960e+18,7.411077583268429824e+18,7.920659877267507200e+18,3.827873176967629440e+17,2.750718060776299520e+18,4.249066286959809024e+18,6.457151818476388000e+16,2.471641721549200938e+14
6.987199707031250000e+02,7.418976955601474560e+18,7.531562180967743488e+18,8.027390582982221824e+18,3.593686284089164800e+17,2.671199492776014336e+18,4.467681167323962368e+18,7.043505281207963200e+16,2.761498094055706562e+14
7.013961463341349827e+02,7.530970451471213568e+18,7.637268968212900864e+18,8.116666895688211456e+18,3.402490136115418880e+17,2.599941700500402176e+18,4.659206821919894528e+18,7.590156081168984000e+16,3.037957483203803750e+14
7.043446420522840299e+02,7.637060124811589632e+18,7.754778123282484224e+18,8.211054537713507328e+18,3.204741633939419520e+17,2.519667042915227136e+18,4.871290986071066624e+18,8.236466423677499200e+16,3.372370803139904375e+14
7.070000000000000000e+02,7.795014922756436992e+18,7.861431148546121728e+18,8.292458580428007424e+18,3.037554879389715200e+17,2.446317940596157952e+18,5.062651112757383168e+18,8.860442277183683200e+16,3.702547899617115000e+14
7.104338660606970279e+02,7.952529452678386688e+18,8.000271086339494912e+18,8.392828950086620160e+18,2.835368149309948800e+17,2.350715936306375168e+18,5.309750034845131776e+18,9.728617409356350400e+16,4.172866659774881250e+14
7.136483837890630184e+02,8.116529793988094976e+18,8.130916803802182656e+18,8.481676275692584960e+18,2.660100581974997760e+17,2.261119027343364352e+18,5.539719257476966400e+18,1.061149884918413600e+17,4.663904130309288125e+14
7.164400024414060226e+02,8.243569487256983552e+18,8.244597850870992896e+18,8.555103413804620800e+18,2.517821815443504960e+17,2.183708736003655424e+18,5.737674028363205632e+18,1.143558204412077600e+17,5.132758769477093125e+14
7.199799804687500000e+02,8.391973833945626624e+18,8.388569872802536448e+18,8.643314256815096832e+18,2.350261784113336960e+17,2.086676953539128832e+18,5.985207566362625024e+18,1.256667310964694560e+17,5.792388998702618750e+14
7.230499877929689774e+02,8.513269266753961984e+18,8.512763857199153152e+18,8.715791776244935680e+18,2.215488758496683200e+17,2.003944513647130624e+18,6.195896536996377600e+18,1.362954605849455520e+17,6.427735999707057500e+14
7.262161301832940126e+02,8.614572932048015360e+18,8.639622531597156352e+18,8.786905909505852416e+18,2.086095721092066880e+17,1.920358859396420352e+18,6.408359723392532480e+18,1.481287241335910720e+17,7.151763193089325000e+14
7.286999511718750000e+02,8.705786086856882176e+18,8.737846448630451200e+18,8.840291185137821696e+18,1.991017601567942080e+17,1.856215756877483264e+18,6.570969347279056896e+18,1.580860303458866880e+17,7.773999775561978750e+14
7.319899902343750000e+02,8.814154127037936640e+18,8.865581502090350592e+18,8.908035209892468736e+18,1.873118041392869760e+17,1.773369329654014720e+18,6.780052951407717376e+18,1.722543723269418560e+17,8.678563882675438750e+14
7.346375683593760186e+02,8.912192546272783360e+18,8.965901884779626496e+18,8.960282412239075328e+18,1.784407803785043200e+17,1.708554049470733568e+18,6.942467876843272192e+18,1.845216012827338240e+17,9.478892364562582500e+14
7.378699951171879547e+02,9.048549991628188672e+18,9.084601674363243520e+18,9.021461371429588992e+18,1.683113601353148160e+17,1.631805213453995776e+18,7.132696379795644416e+18,2.006503915999768640e+17,1.055438452255260750e+15
7.409299926757810226e+02,9.153272557383907328e+18,9.192414399412121600e+18,9.076868157544579072e+18,1.593715462374140800e+17,1.561600846252197888e+18,7.303825640821680128e+18,2.171652709291258880e+17,1.168122702811998750e+15
7.439615820312500318e+02,9.268259676888786944e+18,9.294043291769266176e+18,9.129365523123110912e+18,1.510907940535480320e+17,1.494438025328520704e+18,7.463862619186675712e+18,2.348278185674257280e+17,1.291363221521221250e+15
7.470400390625000000e+02,9.372375958768431104e+18,9.391139915748749312e+18,9.180162632590427136e+18,1.432226711536866720e+17,1.428672676668608256e+18,7.615798754403671040e+18,2.541982392558893760e+17,1.429597517518437500e+15
7.500899658203129547e+02,9.505381280710162432e+18,9.480433681676955648e+18,9.227823167743877120e+18,1.359224128463694720e+17,1.365917652779775488e+18,7.754917796869741568e+18,2.749337142436116800e+17,1.580974342797011000e+15
7.530480224609380002e+02,9.623159979179499520e+18,9.559669687591235584e+18,9.271258809474613248e+18,1.292759035617145920e+17,1.307301961948526336e+18,7.878136122931965952e+18,2.966357518307154560e+17,1.743014192246694500e+15
7.555872255522630212e+02,9.750512852513812480e+18,9.621377721303537664e+18,9.306128805850882048e+18,1.238827783265897280e+17,1.258699648587891968e+18,7.974183840347843584e+18,3.165967550412577280e+17,1.895155888803213750e+15
7.590000000000000000e+02,9.812265924802091008e+18,9.694085816746670080e+18,9.348938136992452608e+18,1.170606435496384640e+17,1.195848353329568768e+18,8.087925520395417600e+18,3.455555955118848640e+17,2.121059192042289250e+15
7.618355859375000136e+02,9.922270354898382848e+18,9.745000487056850944e+18,9.380547020865902592e+18,1.117292362458305440e+17,1.145681327940190464e+18,8.168489869057152000e+18,3.715854678826563840e+17,2.329093576973603500e+15
7.646300048828129547e+02,9.982617743627960320e+18,9.786131098818695168e+18,9.407691966863157248e+18,1.067504285601425600e+17,1.098002942245497984e+18,8.234843453152375808e+18,3.991186257975374080e+17,2.554107248005750000e+15
7.679100341796879547e+02,1.008250184702447206e+19,9.822069460484761600e+18,9.433715037317781504e+18,1.012313365153662720e+17,1.044212624891631360e+18,8.295186309208017920e+18,4.340311529378631680e+17,2.846667267861050500e+15
7.711900024414060226e+02,1.015391651066908058e+19,9.844161414389258240e+18,9.452690390118696960e+18,9.602864583925915200e+16,9.926350500716346880e+17,8.336065605470509056e+18,4.719093753613828480e+17,3.172869996645893500e+15
7.740000000000000000e+02,1.021478832064761242e+19,9.851396484996917248e+18,9.462535679383341056e+18,9.180526853520883200e+16,9.501535969798885120e+17,8.354782931828051968e+18,5.069294551419100160e+17,3.482557525419382500e+15
7.772800292968750000e+02,1.020995422143041536e+19,9.845946118275995648e+18,9.465812694142607360e+18,8.712129696021025600e+16,9.024332607235134720e+17,8.357345257136824320e+18,5.509590950662035840e+17,3.882599473474618500e+15
7.803299560546879547e+02,1.021237687623905280e+19,9.826904716161910784e+18,9.459964874738743296e+18,8.298741501957142400e+16,8.598072879413602560e+17,8.340370655332065280e+18,5.951869174380380160e+17,4.296471384117508000e+15
7.835999755859379547e+02,1.018637507278490829e+19,9.791248968957628416e+18,9.443194153869668352e+18,7.877241973502161600e+16,8.158859119151115520e+17,8.301041726133703680e+18,6.463537958613246720e+17,4.790290706667188000e+15
7.861800537109379547e+02,1.016278382208697139e+19,9.751976823140431872e+18,9.421702233833193472e+18,7.559218990591564800e+16,7.824660143028523520e+17,8.254517142578849792e+18,6.895910921887715840e+17,5.220076501146867000e+15
7.892199707031250000e+02,1.012243883585442611e+19,9.693161573259667456e+18,9.386364104493944832e+18,7.199689020967936800e+16,7.444218037835959040e+17,8.182156345371442176e+18,7.439251466861569280e+17,5.776475785175375000e+15
7.925000000000000000e+02,1.011046222062843699e+19,9.614656516127657984e+18,9.335287746973741056e+18,6.828832502865936000e+16,7.049207976050255360e+17,8.082871695491812352e+18,8.068385871876716800e+17,6.443730875617062000e+15
7.953230731670679461e+02,1.004249045035450163e+19,9.534770879695886336e+18,9.279856025891403776e+18,6.522895356445171200e+16,6.721649385077601280e+17,7.979870301067141120e+18,8.647081831103146240e+17,7.079909308827544000e+15
7.981099853515629547e+02,9.933602751472510976e+18,9.445091306608928768e+18,9.214222470261102592e+18,6.232086499355076800e+16,6.409126571075018240e+17,7.862576759966115840e+18,9.253085921137553920e+17,7.769844383398890000e+15
8.014899996243999567e+02,9.809608902358134784e+18,9.322862689006706688e+18,9.119887775946630144e+18,5.893062443516216000e+16,6.043714353344108800e+17,7.700589130294666240e+18,1.003407316591817856e+18,8.695227040532394000e+15
8.042984243539669933e+02,9.675904666923886592e+18,9.210480584857645056e+18,9.028620766616375296e+18,5.622342342983326400e+16,5.751337950910126080e+17,7.549843110564198400e+18,1.072247290081173760e+18,9.547001361644850000e+15
8.072299804687500000e+02,9.511580664993449984e+18,9.083580923648702464e+18,8.920846057806576640e+18,5.349672445501189600e+16,5.456586476421511680e+17,7.377859231228353536e+18,1.147857416687960448e+18,1.052322877505455200e+16
8.105100097656250000e+02,9.367895594038366208e+18,8.931112611535971328e+18,8.785256755717369856e+18,5.055936645762519200e+16,5.139032999999957760e+17,7.169038601011775488e+18,1.236852724330059008e+18,1.172976084606815200e+16
8.130799560546879547e+02,9.198243079151457280e+18,8.804621956778677248e+18,8.667934343945688064e+18,4.833968395501005600e+16,4.899229788890161280e+17,6.994116665514120192e+18,1.309744665998955520e+18,1.276842227998676600e+16
8.163599853515629547e+02,9.083491665864570880e+18,8.635672076141422592e+18,8.504994196243408896e+18,4.560417501557132000e+16,4.604099684248914560e+17,6.758356921903912960e+18,1.406415581159123968e+18,1.421934559533548600e+16
8.194000244140629547e+02,8.926961096961677312e+18,8.472611080702546944e+18,8.341202430484006912e+18,4.316613667805812800e+16,4.341632447178556800e+17,6.528623228902842368e+18,1.499385572035062528e+18,1.570287264708602600e+16
8.225107844426089514e+02,8.778381049643809792e+18,8.300691271607141376e+18,8.162032960629423104e+18,4.076612643891981600e+16,4.083958977824138880e+17,6.284255590573527040e+18,1.597380696566668544e+18,1.737041163545261400e+16
8.257099609375000000e+02,8.596497040405133312e+18,8.119995103587800064e+18,7.967123252826820608e+18,3.839630690694864800e+16,3.830362923294381440e+17,6.025234429101530112e+18,1.700550329312671744e+18,1.925506635397887200e+16
8.284296405498799913e+02,8.397860985975861248e+18,7.964396687850765312e+18,7.794473895885532160e+18,3.645794827366181600e+16,3.623640796344663680e+17,5.800604226594702336e+18,1.789588533449256448e+18,2.099904638151050000e+16
8.315599365234379547e+02,8.189312073006143488e+18,7.784181632180903936e+18,7.589427975597987840e+18,3.431683110621437200e+16,3.396155546150297600e+17,5.538762917865334784e+18,1.892923215359168256e+18,2.318543015096728400e+16
8.343611497145440126e+02,8.000812091749586944e+18,7.622897228944138240e+18,7.402112861811742720e+18,3.248023112445238800e+16,3.201791750633735040e+17,5.303175139793821696e+18,1.985485811551276800e+18,2.531020225479559600e+16
8.374100341796879547e+02,7.809854184216248320e+18,7.448340732469917696e+18,7.196166837141150720e+18,3.056775276324519600e+16,3.000220788182013440e+17,5.047153203457052672e+18,2.085552999631842048e+18,2.781734467050094000e+16
8.404599609375000000e+02,7.632337116034749440e+18,7.275700339214648320e+18,6.990218080044451840e+18,2.874536795476459200e+16,2.808978266261557440e+17,4.793233736493112320e+18,2.184105615455175936e+18,3.054173280802302800e+16
8.434779980468749727e+02,7.426336386095852544e+18,7.107623398484948992e+18,6.788680616618812416e+18,2.703114841557473600e+16,2.629863298977600960e+17,4.545775574402985984e+18,2.279268349149884160e+18,3.346353835543856000e+16
8.462038245567910053e+02,7.236921465664662528e+18,6.958766949092324352e+18,6.610303018294060032e+18,2.555954293361970400e+16,2.476727163743184960e+17,4.326806606445020672e+18,2.362504354914968576e+18,3.630921061239848000e+16
8.493499755859379547e+02,7.052308483938958336e+18,6.790896527767124992e+18,6.410384922812613632e+18,2.394926212371390400e+16,2.309833503109660800e+17,4.080594412918756352e+18,2.454687083619821056e+18,3.984830400439983200e+16
8.520746600811299913e+02,6.861862224679949312e+18,6.649367886358077440e+18,6.243817143429030912e+18,2.263256175080913600e+16,2.173917884024567360e+17,3.874121360988651520e+18,2.530458552881786368e+18,4.315454684148494400e+16
8.549799804687500000e+02,6.667920718001173504e+18,6.502539453937149952e+18,6.073743449056946176e+18,2.130504797676549200e+16,2.037384109008344320e+17,3.661495721148362240e+18,2.606650474848911360e+18,4.693675627770427200e+16
8.580200195312500000e+02,6.493598656606732288e+18,6.353588629576775680e+18,5.904882802842869760e+18,1.999938692605143200e+16,1.903596897983532160e+17,3.448067734833961472e+18,2.680733412945996800e+18,5.119942617373545600e+16
8.613000488281250000e+02,6.312724961878113280e+18,6.198266771679296512e+18,5.733517333350679552e+18,1.868317190227900800e+16,1.769233064410134720e+17,3.228712684246346752e+18,2.753694327681502208e+18,5.617262633965948000e+16
8.636500244140629547e+02,6.123474712879814656e+18,6.090441045415666688e+18,5.617813270291764224e+18,1.779833382648762600e+16,1.679198480275916160e+17,3.078885337765273088e+18,2.801168346823599616e+18,5.999646678093336000e+16
8.666899414062500000e+02,5.938612754580488192e+18,5.955028710291684352e+18,5.476531223399849984e+18,1.672175835069825000e+16,1.569969000991913600e+17,2.894121495657374720e+18,2.856486909445194240e+18,6.528410096075197600e+16
8.698341274919180250e+02,5.766968127135378432e+18,5.819595886871065600e+18,5.339920016655305728e+18,1.568588488868142000e+16,1.465200651535282560e+17,2.713815985297626112e+18,2.906219029307494400e+18,7.119055076656170400e+16
8.730944238281249454e+02,5.595740405830733824e+18,5.683759024525399040e+18,5.207630426811241472e+18,1.469019903658434800e+16,1.364806579301521120e+17,2.538227480950979072e+18,2.949622841964754432e+18,7.782207079942620800e+16
8.758399658203129547e+02,5.429587771760497664e+18,5.572712820857490432e+18,5.102923064033690624e+18,1.391036160946003200e+16,1.286394021952462560e+17,2.399169046378534912e+18,2.979619192891519488e+18,8.384268633196470400e+16
8.789000244140629547e+02,5.250809232061581312e+18,5.452178380153225216e+18,4.992535336156429312e+18,1.310013927345525600e+16,1.205134285365160800e+17,2.253304372862712832e+18,3.005996966562208768e+18,9.105989520587672000e+16
8.814799804687500000e+02,5.085868719091361792e+18,5.352894683189391360e+18,4.903899971583451136e+18,1.246174034789145200e+16,1.141260560534382080e+17,2.137415213200806912e+18,3.022547144534317568e+18,9.758582229572961600e+16
8.849080078125000455e+02,4.923368687481336832e+18,5.223955465505882112e+18,4.791526313227515904e+18,1.167427073611176600e+16,1.062675664649640480e+17,1.993308192577810688e+18,3.036264417810404352e+18,1.069582543670178720e+17
8.875899658203129547e+02,4.775582369572779008e+18,5.125037046285051904e+18,4.706947870534601728e+18,1.110132785489265800e+16,1.005645181350201440e+17,1.887725455180641024e+18,3.040733808174286848e+18,1.148712839556974880e+17
8.903454214242790385e+02,4.626069776585914368e+18,5.024942851011027968e+18,4.622446702767812608e+18,1.054980078897863000e+16,9.508755154780257600e+16,1.785532710492140544e+18,3.039580760995544576e+18,1.235846180928552000e+17
8.934820068359380230e+02,4.495911199410435584e+18,4.912565915088022528e+18,4.528380939573460480e+18,9.964199753269758000e+15,8.928753915538486400e+16,1.676483434769852160e+18,3.031304786763533824e+18,1.342795475702597920e+17
8.962900390625000000e+02,4.361317216327610368e+18,4.813093465334331392e+18,4.445374323199165952e+18,9.474942815807684000e+15,8.445535705979705600e+16,1.585000916471915520e+18,3.017738204992992768e+18,1.446096762192938240e+17
8.993399658203129547e+02,4.230581145047312896e+18,4.705983250377913344e+18,4.355777542843650048e+18,8.977419203582501000e+15,7.955588866559281600e+16,1.491691768976179968e+18,2.996637117334471680e+18,1.566927757295728000e+17
9.017361074594349475e+02,4.103695368928686080e+18,4.622366368080571392e+18,4.285355516085186048e+18,8.609682851472393000e+15,7.594533751604835200e+16,1.422586773735154176e+18,2.975442655423265792e+18,1.668727508651602880e+17
9.052299804687500000e+02,3.979330369376983552e+18,4.501044434329247232e+18,4.181966258086144000e+18,8.105835613516521000e+15,7.101524945348258400e+16,1.327803058588892160e+18,2.937663092808401920e+18,1.828480131518147840e+17
9.082900390625000000e+02,3.856895847912205824e+18,4.395216921351992832e+18,4.090158366733236224e+18,7.693624175177905000e+15,6.699886174197148800e+16,1.250256102964838400e+18,2.898011473387875328e+18,1.980350340351349440e+17
9.108225097656260232e+02,3.736949578874807808e+18,4.307857807157815296e+18,4.012937148795860992e+18,7.371261835514680000e+15,6.387052054512983200e+16,1.189676696442494464e+18,2.860695881745780224e+18,2.115146329813555200e+17
9.137099609375000000e+02,3.623229226677918720e+18,4.208447937178482176e+18,3.923280918834665984e+18,7.022200213237030000e+15,6.049709624228838400e+16,1.124209482039000832e+18,2.813486982985568256e+18,2.279252620375866880e+17
9.167619488055889860e+02,3.518248433120600064e+18,4.103591619466257920e+18,3.826398547811105792e+18,6.673061536581037000e+15,5.713984931561240800e+16,1.058942723917638016e+18,2.758356825972132352e+18,2.465613152514485120e+17
9.198449707031260232e+02,3.414578243058220032e+18,3.997932077073269760e+18,3.726186510176397312e+18,6.339035953400417000e+15,5.394603888839312800e+16,9.967875979341022720e+17,2.697524982158780416e+18,2.668000162451716800e+17
9.226800537109379547e+02,3.308505674677361664e+18,3.901074887114073088e+18,3.631942930317114880e+18,6.046829274593156000e+15,5.116851893307706400e+16,9.427160083744197120e+17,2.637326436472051712e+18,2.867168649433215680e+17
9.257500000000000000e+02,3.189870170647705088e+18,3.796649896457331200e+18,3.527714821804581376e+18,5.745221902646028000e+15,4.831992625127056000e+16,8.872795995100107520e+17,2.567831805498635776e+18,3.097626295542426880e+17
9.281851806640629547e+02,3.081380276449166336e+18,3.714260658178932224e+18,3.443594995045170688e+18,5.515915337169882000e+15,4.616782658481833600e+16,8.454341923554744320e+17,2.509792062045541376e+18,3.291581083402407040e+17
9.311800537109379547e+02,2.980380602489818624e+18,3.613645318461417984e+18,3.338674347530226688e+18,5.245055379721530000e+15,4.364254795396730400e+16,7.964017421006110720e+17,2.435171424628945408e+18,3.544035240116768640e+17
9.345638333834140212e+02,2.882062472865364480e+18,3.501165430036754944e+18,3.218752670282652160e+18,4.952537818951477000e+15,4.093754448046488000e+16,7.439983297554467840e+17,2.347053587969561600e+18,3.847847238162862720e+17
9.372753436748799913e+02,2.781868727162220032e+18,3.412190933949446144e+18,3.122153051488248320e+18,4.727732034131234000e+15,3.887577674837181600e+16,7.041661453643669760e+17,2.273902032888244736e+18,4.105606096959189120e+17
9.396814903846160405e+02,2.690865081658434048e+18,3.334280931540897792e+18,3.036527516513236480e+18,4.534920686858603000e+15,3.712010815765921600e+16,6.703403942757214720e+17,2.207383838408711936e+18,4.344881045536652160e+17
9.430768164062500318e+02,2.596249837803534336e+18,3.226292079559832576e+18,2.916690879937285632e+18,4.272803445010112000e+15,3.475305543285362400e+16,6.248940760039214080e+17,2.111451986023010048e+18,4.698767374930562560e+17
9.463299560546879547e+02,2.474264558816165888e+18,3.125305308415037440e+18,2.804010973476683264e+18,4.031961532092399000e+15,3.259907297244245600e+16,5.837216161642142720e+17,2.017849651947028224e+18,5.054715043665694080e+17
9.494100341796879547e+02,2.367275477617878528e+18,3.032295768466361856e+18,2.700361500065341440e+18,3.812887580426305500e+15,3.065820357471970800e+16,5.467954913822624000e+17,1.928264142830602240e+18,5.405929061556727040e+17
9.517800292968750000e+02,2.284936007934085120e+18,2.962691679958903808e+18,2.623325378515010048e+18,3.650161743088682000e+15,2.922848086618830000e+16,5.197122196194491520e+17,1.859046290831922688e+18,5.684785421462337280e+17
9.546300048828129547e+02,2.214277760448325120e+18,2.881358241620380160e+18,2.534339952262902784e+18,3.460791872414413000e+15,2.757720897847437600e+16,4.885614182481144320e+17,1.775870407217459968e+18,6.028413999676961280e+17
9.577199707031250000e+02,2.157139680092833024e+18,2.796415430691683328e+18,2.443233531031025664e+18,3.263395732325763000e+15,2.587098314138614400e+16,4.565341911294715520e+17,1.686232041448415232e+18,6.409770250728826880e+17
9.603484168419480511e+02,2.101833390206221568e+18,2.726941163503234560e+18,2.370574390934299648e+18,3.101820566412855000e+15,2.448572314531922800e+16,4.306565466939604480e+17,1.610796952716284416e+18,6.739618783651440640e+17
9.631800537109379547e+02,2.060066115857161216e+18,2.655205250133854208e+18,2.297848316110825216e+18,2.934477254791563000e+15,2.306214478270305200e+16,4.041889910416746240e+17,1.530782772204848896e+18,7.098861640158051840e+17
9.660300292968750000e+02,2.014441606577338880e+18,2.586326322629961728e+18,2.230619325786220544e+18,2.772981106463162500e+15,2.169881574444562000e+16,3.789632169101849600e+17,1.451901454350888448e+18,7.462441669634283520e+17
9.689585832868309581e+02,1.976959847060675584e+18,2.519130931001334272e+18,2.167916872579699712e+18,2.614338087570881000e+15,2.036958527984510800e+16,3.544866888632050560e+17,1.372930715995364864e+18,7.835996540901160960e+17
9.717399902343750000e+02,1.941818836120733952e+18,2.458742020640762880e+18,2.114342709479334400e+18,2.470576003892715500e+15,1.917353066324740400e+16,3.325647005311769600e+17,1.300185243484565248e+18,8.188736557379623680e+17
9.743599853515629547e+02,1.914126066927572480e+18,2.404923253983762944e+18,2.069058298786731008e+18,2.341308582702122500e+15,1.810483182225580800e+16,3.130597380219318400e+17,1.233882123385442816e+18,8.517548622895705600e+17
9.769799804687500000e+02,1.892180760429478912e+18,2.354184483059686400e+18,2.028782970625618176e+18,2.218236593343310500e+15,1.709339853546140000e+16,2.946749815484135680e+17,1.169995318958192128e+18,8.841343782968998400e+17
9.803199462890629547e+02,1.875672631631992832e+18,2.293733088581149696e+18,1.984007464825594112e+18,2.069918393910340250e+15,1.588180763854917000e+16,2.727440922006050560e+17,1.092114797444308864e+18,9.245124362385089280e+17
9.829399414062500000e+02,1.854268259456707840e+18,2.249698975066636032e+18,1.953880797613802240e+18,1.960512548126012000e+15,1.499326977500015000e+16,2.567268381363426560e+17,1.034052366719890944e+18,9.553076751204430080e+17
9.858773146409259880e+02,1.831213353486454528e+18,2.203675670942221312e+18,1.924772095805696000e+18,1.844810165430287500e+15,1.405808523611949400e+16,2.399267262314331840e+17,9.721193805153789440e+17,9.888095490092273920e+17
9.884972509765630093e+02,1.810942020432577536e+18,2.165510924602662400e+18,1.902634400350224384e+18,1.747700823069857000e+15,1.327662016404122800e+16,2.259330605887369600e+17,9.197282477051549440e+17,1.017694109911982848e+18
9.912538733849160053e+02,1.796133209309433856e+18,2.128256259152350976e+18,1.882988455394966784e+18,1.651752775065351250e+15,1.250753170747628400e+16,2.122011761171668800e+17,8.675880215560960000e+17,1.046968138574879872e+18
9.941600341796879547e+02,1.783669731091017984e+18,2.091991537557117440e+18,1.865864823697210624e+18,1.557181815626624500e+15,1.175221585793872400e+16,1.987519440416670080e+17,8.158349677336236800e+17,1.076553154587277056e+18
9.970207989032450087e+02,1.767210349574315520e+18,2.059145570926448384e+18,1.852233351322326016e+18,1.470446589232648750e+15,1.106171463746981800e+16,1.864873332185677120e+17,7.680458376193096960e+17,1.104355221001724928e+18
9.994200439453129547e+02,1.750526894454304256e+18,2.033607402920762112e+18,1.842964504764292352e+18,1.402271253440574750e+15,1.052032820866222000e+16,1.768902510037198400e+17,7.302604739100737280e+17,1.126667074418583936e+18
1.002770019531250000e+03,1.734317021535107328e+18,2.000946921840610560e+18,1.833089862284169472e+18,1.314054603191140750e+15,9.821469377558424000e+15,1.645257739435781120e+17,6.810428822723778560e+17,1.156194472590094080e+18
1.005323637695310026e+03,1.716546613164893696e+18,1.978115370854885120e+18,1.827575289111870464e+18,1.251731578383063250e+15,9.328691916239710000e+15,1.558215707852409280e+17,6.460460354740427520e+17,1.177492535776760064e+18
1.007818420410160002e+03,1.700939664503878400e+18,1.957462662523783936e+18,1.823721913701970688e+18,1.194894517432482500e+15,8.879890422489509000e+15,1.479036584013152640e+17,6.139445595748495360e+17,1.197250496742494720e+18
1.010920043945309999e+03,1.687363625494108160e+18,1.933796113674630656e+18,1.820708831567293184e+18,1.129309168557878250e+15,8.362549417638858000e+15,1.387859816623761600e+17,5.766693656641756160e+17,1.220428768492650496e+18
1.013763056828429967e+03,1.675393858344630016e+18,1.913883454098489856e+18,1.819442517767926528e+18,1.073854335030048625e+15,7.925430028860929000e+15,1.310886895147834080e+17,5.449349804434358400e+17,1.240330160026839552e+18
1.016920043945309999e+03,1.649296302103733760e+18,1.893544692173855232e+18,1.819435811325137664e+18,1.017137234233973125e+15,7.478489013976879000e+15,1.232230733916384800e+17,5.122470771206186880e+17,1.260935936975708416e+18
1.019079956054690001e+03,1.637537914659994880e+18,1.880574687909437440e+18,1.820130235047124992e+18,9.810577652170687500e+14,7.194154197319843000e+15,1.182207198652505120e+17,4.913193472090891520e+17,1.274144508806101248e+18
1.022199951171880002e+03,1.616971071268055040e+18,1.863021926327833600e+18,1.821938581275410432e+18,9.325688666769020000e+14,6.811871719167533000e+15,1.114959982947045120e+17,4.630107255014451840e+17,1.291958333075475968e+18
1.024839965820309999e+03,1.602804431639501568e+18,1.849118675911643136e+18,1.824051379848810496e+18,8.946714070054208750e+14,6.512865539814127000e+15,1.062359761431545440e+17,4.407233472713921280e+17,1.305861901038856704e+18
1.027489990234380002e+03,1.584406846860130048e+18,1.835878218150253824e+18,1.826546942004591616e+18,8.592253137362253750e+14,6.232934031215185000e+15,1.013105997282366240e+17,4.197388250780219520e+17,1.318772668900003840e+18
1.030533598632810026e+03,1.572363611778434816e+18,1.821415698167021056e+18,1.829710553922431232e+18,8.215628619390630000e+14,5.935101371371347000e+15,9.606844379132585600e+16,3.972756530682779520e+17,1.332269702219627776e+18
1.033362323467549913e+03,1.564074778955141888e+18,1.808517665430891008e+18,1.832762585748477952e+18,7.891874201218210000e+14,5.678663003427732000e+15,9.155274494014076800e+16,3.778187731114704640e+17,1.343560174774454784e+18
1.036160034179690001e+03,1.547074646332864000e+18,1.796137451035848960e+18,1.835730554032206336e+18,7.594786956677678750e+14,5.442922532240622000e+15,8.739925112021718400e+16,3.598327177887830400e+17,1.353514565817681920e+18
1.038723540039060026e+03,1.526286766829814016e+18,1.785002890263337216e+18,1.838283367608988672e+18,7.340718723936766250e+14,5.240944071759423000e+15,8.383860580910379200e+16,3.443461969777061120e+17,1.361590853273104640e+18
1.041296767578129902e+03,1.512834274332110592e+18,1.773929670743511040e+18,1.840577378954131200e+18,7.101731632025292500e+14,5.050594544977137000e+15,8.048108475707897600e+16,3.296857332649765760e+17,1.368686123370506752e+18
1.044359985351559999e+03,1.501026871037088768e+18,1.760755499397231872e+18,1.842804996056748800e+18,6.836673831839890000e+14,4.839014714529610000e+15,7.674678842075363200e+16,3.133143012015372160e+17,1.375779402029007872e+18
1.047010009765630002e+03,1.482888633004796416e+18,1.749253579522247424e+18,1.844154473227734272e+18,6.623083888439487500e+14,4.668122259586269000e+15,7.372881798286748800e+16,3.000331297027644800e+17,1.380701739291319296e+18
1.050024812117869942e+03,1.465626433838516224e+18,1.735933969191414784e+18,1.844909220907617536e+18,6.395744167422678750e+14,4.485820949514922000e+15,7.050777635407454400e+16,2.858118207357961920e+17,1.384951269519397888e+18
1.052416352539059972e+03,1.450223832121373696e+18,1.725116188641728256e+18,1.844823697696968704e+18,6.226200010883687500e+14,4.349579887647801500e+15,6.809965876920856000e+16,2.751498410463535360e+17,1.387292871451847168e+18
1.055469970703130002e+03,1.430806563511661568e+18,1.710865084469362688e+18,1.843662189232666624e+18,6.022831020292273750e+14,4.185817065182310000e+15,6.520436376998083200e+16,2.622982473487178880e+17,1.388888103574189568e+18
