T_K,J_exp,J_calc,J_sink,J_trap1,J_trap2,J_trap3,J_trap4,J_trap5
5.962200341796880139e+02,1.756118416553438976e+18,1.796422523592434688e+18,1.994758210513070080e+18,7.863585643919201280e+17,8.088058408003642880e+17,1.984820579230867520e+17,1.286604812130651750e+15,2.028494753726868164e+12
5.973800048828129547e+02,1.761472744909821184e+18,1.805490732854391040e+18,2.001787572000713216e+18,7.705564917321114880e+17,8.262554139730366720e+17,2.061464775591885120e+17,1.348456060667153500e+15,2.151496687727368408e+12
5.988299560546879547e+02,1.772465705803489792e+18,1.817004487925262592e+18,2.010908987631060992e+18,7.508012958771896320e+17,8.478827492089098240e+17,2.160834281681456640e+17,1.429744117117149250e+15,2.315696735657485352e+12
6.002900390625000000e+02,1.776473931583345664e+18,1.828788640782192896e+18,2.020460715494199296e+18,7.309547440769511680e+17,8.694500509421198080e+17,2.264350901511905280e+17,1.515514675772991250e+15,2.491492805515039551e+12
6.012600097656250000e+02,1.791347419722527744e+18,1.836747883352142336e+18,2.027063673595137280e+18,7.178267530396832000e+17,8.836239848541835520e+17,2.335339492480251520e+17,1.575050177449934750e+15,2.615196800621641113e+12
6.024699707031250000e+02,1.804410771369623296e+18,1.846820488536976384e+18,2.035588557976473600e+18,7.015339815349914880e+17,9.011269737804472320e+17,2.426215444927565760e+17,1.652031276775421750e+15,2.776956159944831543e+12
6.038461397611180246e+02,1.822288319371801088e+18,1.858510725174071552e+18,2.045758096648616960e+18,6.831659883543326720e+17,9.207325909820437760e+17,2.533204671828193920e+17,1.743891967330735000e+15,2.972900334307749512e+12
6.048900146484379547e+02,1.835175334480804864e+18,1.867530519949234176e+18,2.053783343394631168e+18,6.693548121657372160e+17,9.353993236060408320e+17,2.616653113510539520e+17,1.816332588686762250e+15,3.129307282514276367e+12
6.062923779296879729e+02,1.842671182787674624e+18,1.879866633882352128e+18,2.065014573791057408e+18,6.509922643081218560e+17,9.547979045454703360e+17,2.731992358533036480e+17,1.917595587295305500e+15,3.350669275706636230e+12
6.074123112605169581e+02,1.841094102640079616e+18,1.889913123614551040e+18,2.074386707863188736e+18,6.365121167146726400e+17,9.700079915717399040e+17,2.826948122664785280e+17,2.001984392392908250e+15,3.537600380965184082e+12
6.087134821965149740e+02,1.845766501484372992e+18,1.901831800272448512e+18,2.085787161836754176e+18,6.199391601496510720e+17,9.873078242507676160e+17,2.940849340777418880e+17,2.104528649718573500e+15,3.767936978280083008e+12
6.097399902343750000e+02,1.850850233312538368e+18,1.911397221806573056e+18,2.095119707128751360e+18,6.070386868254958080e+17,1.000701337511027456e+18,3.033074055251081600e+17,2.188443653086958750e+15,3.958577082632070312e+12
6.109499511718750000e+02,1.866888507203696896e+18,1.922872664039359232e+18,2.106538176630898176e+18,5.920563315882986240e+17,1.016163743875050112e+18,3.144718513617293440e+17,2.291148426871512500e+15,4.194630042875016602e+12
6.122984900841349827e+02,1.884363688718237696e+18,1.935905709957450496e+18,2.119771994453634048e+18,5.756396036661388160e+17,1.032988654264012800e+18,3.272755534782935680e+17,2.410333747534503000e+15,4.471982288928891602e+12
6.133599853515629547e+02,1.902541246090569984e+18,1.946360584197166848e+18,2.130597774691684096e+18,5.629518356715702400e+17,1.045890718833310208e+18,3.376491249345915520e+17,2.508065426483664000e+15,4.702269893145409180e+12
6.145700073242189774e+02,1.900703788973020416e+18,1.958493901917496576e+18,2.143387739958828032e+18,5.487553973296254080e+17,1.060206183870412416e+18,3.498063512656088320e+17,2.623944616559809500e+15,4.978619985096054688e+12
6.159624218750000182e+02,1.907265086106769408e+18,1.972730099337559040e+18,2.158676019465684224e+18,5.327677785232111360e+17,1.076160076155524224e+18,3.642295582966665600e+17,2.763214411133263500e+15,5.315168011282838867e+12
6.169899902343750000e+02,1.913728841189330176e+18,1.983413906509683712e+18,2.170328032989698816e+18,5.212015799924705280e+17,1.087582009341258240e+18,3.751633387985237760e+17,2.870010442130103000e+15,5.576251373531671875e+12
6.181999511718750000e+02,1.925054995049841408e+18,1.996188213954201856e+18,2.184450968941101312e+18,5.078416341881774720e+17,1.100631917518368640e+18,3.883638947562759040e+17,3.000344763838609500e+15,5.898327478843291016e+12
6.196215538611779721e+02,1.943618720407733248e+18,2.011473865585191680e+18,2.201617093645755136e+18,4.925234052676990080e+17,1.115368032141726976e+18,4.043560977276162560e+17,3.160365018630237000e+15,6.299014461369238281e+12
6.208499755859379547e+02,1.961457718210078720e+18,2.024921080909820160e+18,2.216942731829839616e+18,4.796209233149434240e+17,1.127561522957213312e+18,4.186090667552973440e+17,3.304935187628310000e+15,6.665846409815541016e+12
6.218099975585939774e+02,1.977364728027974400e+18,2.035571735778141696e+18,2.229210595183567616e+18,4.697400291804067840e+17,1.136754712680254080e+18,4.300164486162474240e+17,3.421876253656326000e+15,6.965621562524323242e+12
6.231123234675479807e+02,1.990105530808156160e+18,2.050220400029353472e+18,2.246262805344601600e+18,4.566282172975662080e+17,1.148728611383926528e+18,4.458870127207570560e+17,3.586430628846148500e+15,7.392045764965659180e+12
6.245253530649040385e+02,1.996372849321514240e+18,2.066363543547802624e+18,2.265272055036060416e+18,4.427730054346210560e+17,1.161069812342530816e+18,4.636228163485800960e+17,3.772818244896811000e+15,7.881207244415467773e+12
6.254299926757810226e+02,2.006228500780126720e+18,2.076834051684877056e+18,2.277716350142619136e+18,4.341083389528094080e+17,1.168600210394604544e+18,4.752709013732012800e+17,3.896674164266818000e+15,8.209814790865294922e+12
6.271199951171879547e+02,2.013202087844221696e+18,2.096690625771050496e+18,2.301558698371798784e+18,4.183825105373353600e+17,1.181804526012868608e+18,4.977136375574055680e+17,4.138809802195709000e+15,8.860853468409234375e+12
6.285599975585939774e+02,2.030866353173892096e+18,2.113864686503189504e+18,2.322380766983275008e+18,4.053895034991264640e+17,1.192265379740628736e+18,5.174601600371264000e+17,4.355157334421151500e+15,9.450660632374865234e+12
6.297748144531250318e+02,2.040177416656820224e+18,2.128549291016675584e+18,2.340332021250955776e+18,3.947491919535143040e+17,1.200442291466117120e+18,5.346301033148000000e+17,4.546072313488310000e+15,9.977970040456248047e+12
6.307299804687500000e+02,2.057100238154039808e+18,2.140204186818158080e+18,2.354657460962636288e+18,3.865653917690189440e+17,1.206490128153884416e+18,5.484311273286046720e+17,4.701223121507179000e+15,1.041062020088889844e+13
6.318531958007810090e+02,2.066952211546416128e+18,2.154036683821620736e+18,2.371746077277297152e+18,3.771585947091027840e+17,1.213134664195568128e+18,5.650291585823069440e+17,4.889957077016164000e+15,1.094210324169134570e+13
6.330838529146640212e+02,2.075046759137502208e+18,2.169337910706869504e+18,2.390742692304981504e+18,3.671056409560906240e+17,1.219850649565435648e+18,5.836604505180628480e+17,5.104479301791870000e+15,1.155264948072754297e+13
6.343399658203129547e+02,2.079683377492854272e+18,2.185102959689889792e+18,2.410402980878933504e+18,3.571071507485448960e+17,1.226102592345952256e+18,6.031537583837058560e+17,5.331878694654886000e+15,1.220693869630546289e+13
6.355400390625000000e+02,2.086167330419578880e+18,2.200310986887304960e+18,2.429447344026279936e+18,3.478217668872506240e+17,1.231439751185703424e+18,6.222806236563383040e+17,5.558246844519993000e+15,1.286601871918110938e+13
6.367399902343750000e+02,2.093394595434394880e+18,2.215649536908134912e+18,2.448716993612700160e+18,3.387845194462903040e+17,1.236166017996992000e+18,6.418892528993145600e+17,5.793565393731387000e+15,1.355888096533124805e+13
6.374599609375000000e+02,2.111418764518336256e+18,2.224901518553699328e+18,2.460360259450079232e+18,3.334552482144371840e+17,1.238766075287898880e+18,6.538414325719363840e+17,5.938286398338651000e+15,1.398802300459868359e+13
6.391400146484379547e+02,2.126482254456681472e+18,2.246680115660739584e+18,2.487829302429897728e+18,3.213883260036803840e+17,1.243866800946050560e+18,6.824999756784006400e+17,6.290856366156131000e+15,1.504660040953305859e+13
6.404691913311299913e+02,2.155507118749866496e+18,2.264054728825921536e+18,2.509775240406040064e+18,3.121304460790040320e+17,1.247118686033488384e+18,7.057971177399939840e+17,6.582196584264511000e+15,1.593238441876610742e+13
6.415400390625000000e+02,2.168655205200153344e+18,2.278154274387474432e+18,2.527594099980705792e+18,3.048801967246455680e+17,1.249154028731749632e+18,7.250327918080480000e+17,6.826451268270459000e+15,1.668359138339965234e+13
6.429319824218749773e+02,2.182171825388043520e+18,2.296604027023628032e+18,2.550904012796216320e+18,2.957125876935369600e+17,1.251054598801519616e+18,7.506322090088131840e+17,7.156512961841956000e+15,1.771019559288767969e+13
6.442567895507810363e+02,2.189041713412527360e+18,2.314275970691339776e+18,2.573208238535062016e+18,2.872264719413685440e+17,1.252148440518230016e+18,7.755700760648893440e+17,7.483090413239979000e+15,1.873746877345587500e+13
6.451400146484379547e+02,2.199739357790373376e+18,2.326124548210802688e+18,2.588137803484200960e+18,2.817144023970064320e+17,1.252431114613543424e+18,7.925544873906471680e+17,7.708827023435363000e+15,1.945503376627584766e+13
6.465799560546879547e+02,2.201810228883534848e+18,2.345539013966202880e+18,2.612545746511616000e+18,2.729425805050916800e+17,1.252215276806020352e+18,8.207896153655109120e+17,8.089415937882862000e+15,2.067677836361228516e+13
6.477700195312500000e+02,2.227730522661334272e+18,2.361681664811525120e+18,2.632766881731498496e+18,2.659092617947909440e+17,1.251339130184326656e+18,8.446884520882475520e+17,8.417347925265897000e+15,2.174238861717303125e+13
6.492099609375000000e+02,2.247896662888962816e+18,2.381316824538398720e+18,2.657259362769008640e+18,2.576301911972140480e+17,1.249514419195849984e+18,8.742246961930167040e+17,8.829416747797069000e+15,2.309635725702116406e+13
6.501699829101560226e+02,2.277501721183617792e+18,2.394473259764035584e+18,2.673589324816819200e+18,2.522577177497869440e+17,1.247800507495317760e+18,8.943208400284044800e+17,9.114465858816044000e+15,2.404319400781086719e+13
6.513699951171879547e+02,2.279336942044900096e+18,2.410984109391290880e+18,2.693986402834670080e+18,2.456892846801160960e+17,1.245152520957357568e+18,9.198526857666476800e+17,9.481663425970242000e+15,2.527381905905881641e+13
6.525599975585939774e+02,2.284356421033790208e+18,2.427438130120129536e+18,2.714174769133181952e+18,2.393561400895482880e+17,1.241896320875517952e+18,9.456867143930049280e+17,9.859913919666934000e+15,2.655589793389021484e+13
6.540000000000000000e+02,2.283677196237897472e+18,2.447448415809399808e+18,2.738527799431303680e+18,2.319118110109181440e+17,1.237178046976167424e+18,9.775863253031504640e+17,1.033590324332561600e+16,2.818826627415578125e+13
6.551900024414060226e+02,2.296468576320132096e+18,2.464060985748483584e+18,2.758573552767585792e+18,2.259250583726748160e+17,1.232685886065097472e+18,1.004436143848274688e+18,1.074384778463494800e+16,2.960265857584509375e+13
6.561500244140629547e+02,2.309944464048536064e+18,2.477517813635874816e+18,2.774674778327911424e+18,2.212115073301440000e+17,1.228640944572978176e+18,1.026444816847762560e+18,1.108378889737738400e+16,3.079283744158451953e+13
6.575799560546879547e+02,2.340143922090477568e+18,2.497646737958421504e+18,2.798526740118168064e+18,2.143667974799866560e+17,1.221974279634063872e+18,1.059758710954846336e+18,1.160747623543024800e+16,3.264519184402924219e+13
6.587800292968750000e+02,2.362816092929131520e+18,2.514625206801295872e+18,2.818394851135758848e+18,2.087929599177193280e+17,1.215754871373855232e+18,1.088237546272789376e+18,1.206473915066972000e+16,3.428220082393860938e+13
6.599699707031250000e+02,2.380572741022830080e+18,2.531532361793345536e+18,2.837952022636564480e+18,2.034049413720812480e+17,1.209079543459717120e+18,1.116901374394366208e+18,1.253347089608409800e+16,3.597745283249028125e+13
6.611107741135820106e+02,2.387592948670583296e+18,2.547810134302994432e+18,2.856552476525855232e+18,1.983671937385492480e+17,1.202212618275818752e+18,1.144774118502211200e+18,1.299769638648032000e+16,3.767328255989412500e+13
6.625999755859379547e+02,2.401388841590103552e+18,2.569163572262069760e+18,2.880588377021222400e+18,1.919767052245945280e+17,1.192572943607632128e+18,1.181729412282602752e+18,1.362652783201311800e+16,3.999688020265347656e+13
6.635499877929689774e+02,2.407568272347979776e+18,2.582849195641556992e+18,2.895763547828977152e+18,1.880083225879164480e+17,1.186032622249759232e+18,1.205635823290126336e+18,1.404168730334371400e+16,4.154733317787407812e+13
6.649707812499999591e+02,2.424503345275589120e+18,2.603416273947130880e+18,2.918196649248321024e+18,1.822344426951906880e+17,1.175677928495619328e+18,1.241877795912922880e+18,1.468468539477478200e+16,4.397510316270252344e+13
6.661799926757810226e+02,2.443067177801194496e+18,2.621006438137416192e+18,2.937053581764539392e+18,1.774530853337747200e+17,1.166400185143202048e+18,1.273120971976270080e+18,1.525111098331907600e+16,4.613700139757832812e+13
6.671300048828129547e+02,2.471577577554291712e+18,2.634888311449005056e+18,2.951692456326716928e+18,1.737884620088116480e+17,1.158795207061623040e+18,1.297938913949775872e+18,1.571007703742320600e+16,4.790587111698787500e+13
6.687999877929689774e+02,2.495852617122707456e+18,2.659421675061574144e+18,2.977044351220417024e+18,1.675302734923316800e+17,1.144810615607421056e+18,1.342098180295749120e+18,1.654640067386847200e+16,5.116608021295874219e+13
6.699899902343750000e+02,2.520654111154559488e+18,2.677008063825430016e+18,2.994800042112706560e+18,1.632101845427526720e+17,1.134390842708061952e+18,1.373960456676197376e+18,1.716596794929176800e+16,5.361127300466192969e+13
6.711799926757810226e+02,2.533014013732489728e+18,2.694681422257143296e+18,3.012293035551462912e+18,1.590005890894595200e+17,1.123623315294784640e+18,1.406126541970957568e+18,1.780534748023409200e+16,5.616011764889289844e+13
6.723699951171879547e+02,2.535455609781445120e+18,2.712443453721315328e+18,3.029515125558251520e+18,1.548990825452769920e+17,1.112527243349714432e+18,1.438580828893704704e+18,1.846506337512067200e+16,5.881648657615350000e+13
6.735599975585939774e+02,2.540489258441252864e+18,2.730305006664837632e+18,3.046430221137693184e+18,1.509137570384127040e+17,1.101092976171897344e+18,1.471332981276414720e+18,1.914781835872342400e+16,6.159607647225639844e+13
6.747500000000000000e+02,2.563056056871324672e+18,2.748261894603599360e+18,3.063048997116431360e+18,1.470352287269060480e+17,1.089362890912605568e+18,1.504346573755853056e+18,1.985290958209119200e+16,6.449650940760171875e+13
6.759400024414060226e+02,2.578787892547257856e+18,2.766311968745289728e+18,3.079376492204177920e+18,1.432574095879863200e+17,1.077368093405398528e+18,1.537594665998661120e+18,2.058014143348052000e+16,6.751801035685117188e+13
6.769853985126210318e+02,2.612110134819320320e+18,2.782247328062427648e+18,3.093472834052053504e+18,1.400210988342977760e+17,1.066625811181226624e+18,1.566984393221560832e+18,2.123799884489948800e+16,7.027726075471501562e+13
6.783200073242189774e+02,2.640973972224626176e+18,2.802695160487890432e+18,3.111141429983003648e+18,1.359952827305552320e+17,1.052663908628355712e+18,1.604724541905976064e+18,2.210341339359167200e+16,7.394240146045859375e+13
6.799445988581729807e+02,2.676392743201103872e+18,2.827763593080082432e+18,3.132085852346307072e+18,1.312702652731396000e+17,1.035291820568217728e+18,1.650997577533204992e+18,2.320186425165682400e+16,7.865794470744492188e+13
6.809299926757810226e+02,2.691503920535784448e+18,2.843054062582614528e+18,3.144517969231791104e+18,1.284864278751580480e+17,1.024594976777755008e+18,1.679204579057130752e+18,2.389044604878572800e+16,8.164562522295210938e+13
6.821199951171879547e+02,2.705395452116388352e+18,2.861606693517248000e+18,3.159251828015363072e+18,1.252071516716346400e+17,1.011531072910514560e+18,1.713394968285601280e+18,2.474563265680644800e+16,8.538997820177279688e+13
6.835499877929689774e+02,2.715212293047752192e+18,2.884025955141325312e+18,3.176552910764583424e+18,1.213835730854776800e+17,9.956476192700005120e+17,1.754637562920364800e+18,2.580855392024034800e+16,9.009497503715168750e+13
6.847299804687500000e+02,2.738976690694284800e+18,2.902634100036089344e+18,3.190475432924528640e+18,1.183291443466580320e+17,9.824025781389017600e+17,1.788783201256492288e+18,2.671774426681737200e+16,9.416642792230215625e+13
6.859199829101560226e+02,2.759271109215911424e+18,2.921489236837544448e+18,3.204220727826158592e+18,1.153316441909242400e+17,9.689492179610131200e+17,1.823292176183992064e+18,2.766263975735476400e+16,9.843903741672401562e+13
6.871099853515629547e+02,2.786591817397938688e+18,2.940431055842066944e+18,3.217674193092797440e+18,1.124152720814162400e+17,9.554171882906265600e+17,1.857855928601431040e+18,2.863637113056537200e+16,1.028848439686621406e+14
6.879953848031849475e+02,2.808258455322422784e+18,2.954581755915682816e+18,3.227486950475469824e+18,1.102998508925348480e+17,9.453062686531834880e+17,1.883597277456584192e+18,2.938119728760936000e+16,1.063158928527137656e+14
6.899599609375000000e+02,2.826877713085837824e+18,2.986138863214204928e+18,3.248697932311804416e+18,1.057608477972299200e+17,9.227854261957510400e+17,1.940740941713585408e+18,3.109530733937582800e+16,1.143050693934863438e+14
6.908436206054690274e+02,2.836383167689153024e+18,3.000400724384031232e+18,3.257990124489854976e+18,1.037876506093982240e+17,9.126320828436879360e+17,1.966437285591648000e+18,3.189505212671056800e+16,1.180762060780107344e+14
6.923299560546879547e+02,2.850182304022326272e+18,3.024472781418306048e+18,3.273297058965233152e+18,1.005579178705204320e+17,8.955441482647728640e+17,2.009622151298396416e+18,3.328014358360249600e+16,1.246684427228657500e+14
6.935100097656250000e+02,2.845203017109038080e+18,3.043657856189536256e+18,3.285146414886992896e+18,9.807817742923748800e+16,8.819862134856609280e+17,2.043847385237516800e+18,3.441983062846764400e+16,1.301543375211747656e+14
6.944599609375000000e+02,2.858223515835999744e+18,3.059141546493940224e+18,3.294508044986849792e+18,9.613177264000921600e+16,8.710874651132001280e+17,2.071347671903552768e+18,3.536224732951623200e+16,1.347291385138112344e+14
6.956400146484379547e+02,2.875771592720934912e+18,3.078422366128159744e+18,3.305904889374588928e+18,9.378005605153827200e+16,8.575830130132435200e+17,2.105419449457942272e+18,3.656804894791659200e+16,1.406371022065431719e+14
6.967339599609380230e+02,2.900975638285759488e+18,3.096331188700523008e+18,3.316270750426130432e+18,9.165749308920776000e+16,8.451046636536110080e+17,2.136908704852354048e+18,3.771806328114423200e+16,1.463219780334133125e+14
6.978254018930290385e+02,2.921370663208216576e+18,3.114226464690061312e+18,3.326424635982869504e+18,8.959500514574862400e+16,8.327041656239123200e+17,2.168215431322697984e+18,3.889801162281340000e+16,1.522058367938914375e+14
6.991900024414060226e+02,2.948213439216222208e+18,3.136627523840929792e+18,3.338872131072626176e+18,8.709034485829384000e+16,8.172805355312761600e+17,2.207182731308493056e+18,4.041941277358419200e+16,1.598650332580004375e+14
7.004684589092549913e+02,2.959158909625940992e+18,3.157629416071859712e+18,3.350294780852872192e+18,8.481687201471892800e+16,8.029250502971865600e+17,2.243487825231923200e+18,4.189316849621701600e+16,1.673609731316605312e+14
7.015599975585939774e+02,2.975185010156296704e+18,3.175561544588161536e+18,3.359857556023383552e+18,8.293530898832267200e+16,7.907580895135809280e+17,2.274293402059173120e+18,4.319345116044013600e+16,1.740413057421733438e+14
7.025100097656250000e+02,2.980401636908490240e+18,3.191161780285846528e+18,3.368061103783719424e+18,8.133604495099184000e+16,7.802337540926401280e+17,2.300965053976781824e+18,4.435380030980240000e+16,1.800482658857334062e+14
7.041600341796879547e+02,3.016005654566161920e+18,3.218219480183030784e+18,3.382035052538430976e+18,7.864894622330145600e+16,7.621267913159873280e+17,2.346915145939394560e+18,4.644125149683889600e+16,1.909705699264000625e+14
7.051099853515629547e+02,3.052123586637729280e+18,3.233764782835207680e+18,3.389939505095099904e+18,7.714966646250084800e+16,7.518026556603673600e+17,2.373147334307088384e+18,4.768353689950947200e+16,1.975358037083332500e+14
7.065300292968750000e+02,3.082807115104754688e+18,3.256942957003486208e+18,3.401579848726550528e+18,7.496977918929248000e+16,7.365109506412917760e+17,2.412040914274045952e+18,4.959612133935960800e+16,2.077331039612013750e+14
7.074699707031250000e+02,3.108372998673187840e+18,3.272232825260460032e+18,3.409167804205217280e+18,7.356859860563414400e+16,7.264923155758000640e+17,2.437547043987532288e+18,5.090195697751164800e+16,2.147598375754514062e+14
7.088900146484379547e+02,3.124979660761112576e+18,3.295225018783998464e+18,3.420453900071186432e+18,7.151681701012522400e+16,7.115316213592584960e+17,2.475664273267185664e+18,5.294178228957900000e+16,2.258455203066291562e+14
7.103099975585939774e+02,3.134511244623898624e+18,3.318085602683902464e+18,3.431568330335899136e+18,6.952907778677507200e+16,6.967559061244477440e+17,2.513328404245104640e+18,5.505177426048841600e+16,2.374274983097072500e+14
7.110100097656250000e+02,3.146612451282302976e+18,3.329284534459632128e+18,3.436971796996654592e+18,6.857784131352400000e+16,6.895598212708035840e+17,2.531673763153362944e+18,5.612553569999784000e+16,2.433765770975817500e+14
7.129000244140629547e+02,3.145731912556000256e+18,3.359301153168976896e+18,3.451368995249644544e+18,6.608286541213904000e+16,6.703708661487786240e+17,2.580576131894919168e+18,5.911729574058796800e+16,2.601055286910367500e+14
7.139738112229570106e+02,3.161947732305480704e+18,3.376180615842057728e+18,3.459417268828508672e+18,6.471545497715296800e+16,6.596413062025482240e+17,2.607893257331900928e+18,6.088424868851944800e+16,2.700973206584536250e+14
7.152600097656250000e+02,3.178372098545707520e+18,3.396216451212988416e+18,3.468939650893156864e+18,6.312202370486628000e+16,6.469513520712835840e+17,2.640158306553893888e+18,6.306508002111610400e+16,2.825366081075535000e+14
7.162099609375000000e+02,3.213682888768132096e+18,3.410860153849423360e+18,3.475883322952066560e+18,6.197816251473040000e+16,6.377045609996573440e+17,2.663622864912690176e+18,6.472659583299524000e+16,2.920987248888691250e+14
7.173900146484379547e+02,3.232292080737897472e+18,3.428874497408704000e+18,3.484415800329174016e+18,6.059065764680267200e+16,6.263505907370053120e+17,2.692371881248675840e+18,6.684533529189453600e+16,3.043840942108339375e+14
7.185700073242189774e+02,3.255860379264920064e+18,3.446639651494546944e+18,3.492826523516276224e+18,5.924507281040706400e+16,6.151698487663837440e+17,2.720580975055511040e+18,6.903695299082351200e+16,3.172156616981006875e+14
7.202199707031250000e+02,3.275029087853648384e+18,3.471066410614280192e+18,3.504399270613993984e+18,5.742452317173358400e+16,5.997990149434919680e+17,2.759168279340674560e+18,7.221621486040830400e+16,3.360259423141555000e+14
7.211600341796879547e+02,3.293959276261555712e+18,3.484742137144625664e+18,3.510888750452979200e+18,5.641880700123788000e+16,5.911830319621661440e+17,2.780672707953085952e+18,7.409134951161662400e+16,3.472297255252221250e+14
7.220999755859379547e+02,3.299917275177081344e+18,3.498229485475196928e+18,3.517299565221544960e+18,5.543516495506592000e+16,5.826700632526800640e+17,2.801814714646999552e+18,7.601360654070444800e+16,3.587966379304432500e+14
7.235104199218750409e+02,3.314960253147196928e+18,3.518114098228442112e+18,3.526774586215010304e+18,5.399718297456847200e+16,5.700775995254348160e+17,2.832875382556574208e+18,7.898512145511828800e+16,3.768285897944570625e+14
7.246900024414060226e+02,3.323532678677023744e+18,3.534348248125498880e+18,3.534538851031096320e+18,5.283301910164109600e+16,5.597359987785787520e+17,2.858130316770876416e+18,8.156436916789046400e+16,3.926453478242396250e+14
7.258699951171879547e+02,3.346297347167275008e+18,3.550236430398651904e+18,3.542164290651918336e+18,5.169910555944544000e+16,5.495473051604705920e+17,2.882771162284866048e+18,8.422541589081609600e+16,4.091068074588115000e+14
7.270499877929689774e+02,3.365032377775392768e+18,3.565752441669198336e+18,3.549639253542698496e+18,5.059487009833661600e+16,5.395143650785607680e+17,2.906767558943748096e+18,8.696998556141219200e+16,4.262338308474650000e+14
7.282299804687500000e+02,3.390535476468979712e+18,3.580875612244505088e+18,3.556953796833531392e+18,4.951936013250889600e+16,5.296362330775432960e+17,2.930097912079236096e+18,8.980077383708964800e+16,4.440538608598335000e+14
7.297615403395440126e+02,3.414403937878989824e+18,3.599840731125923840e+18,3.566171689297794560e+18,4.816735975487060800e+16,5.170590622101557760e+17,2.959279363549815296e+18,9.361733515149188800e+16,4.683395112836696875e+14
7.303499755859379547e+02,3.435811054094680064e+18,3.606957681747653120e+18,3.569641751352294912e+18,4.765840994433689600e+16,5.122863197259048960e+17,2.970214208996935168e+18,9.511953528560803200e+16,4.779635207408101875e+14
7.319899902343750000e+02,3.444358469224939008e+18,3.626069301848244224e+18,3.578999688105020928e+18,4.628052560108873600e+16,4.992212039805328000e+17,2.999532792861440000e+18,9.945651001939603200e+16,5.060292753626298125e+14
7.331699829101560226e+02,3.464234698871397888e+18,3.639263482790253568e+18,3.585485756464856576e+18,4.531794204264110400e+16,4.899929191709606400e+17,3.019751361936973824e+18,1.026909801698491680e+17,5.271750238700648125e+14
7.343499755859379547e+02,3.467588551138671104e+18,3.651952943710540288e+18,3.591741735765704192e+18,4.437940984556064000e+16,4.809118055819957760e+17,3.039187655425995264e+18,1.060276220164984160e+17,5.491830589019240625e+14
7.359899902343750000e+02,3.477814119591438336e+18,3.668619649973476864e+18,3.599979897719335936e+18,4.311719001165646400e+16,4.685554576623648640e+17,3.064722036562591744e+18,1.108593093289025760e+17,5.814300600139342500e+14
7.371411840820310317e+02,3.469170188331316736e+18,3.679698065435312640e+18,3.605460812902706688e+18,4.225599478939372800e+16,4.600416772385356160e+17,3.081712197153656320e+18,1.143742256648762080e+17,6.051315310802352500e+14
7.381099853515629547e+02,3.478141236973998592e+18,3.688575561051544064e+18,3.609850227182207488e+18,4.154778539548186400e+16,4.529855108138743040e+17,3.095347819068870144e+18,1.174203838004866400e+17,6.258476277397736250e+14
7.390499877929689774e+02,3.471856625872451072e+18,3.696795438898464256e+18,3.613907022366996480e+18,4.087435757999502400e+16,4.462309361861496960e+17,3.107998021368376832e+18,1.204536281128791840e+17,6.466324378454237500e+14
7.404599609375000000e+02,3.487398361562967552e+18,3.708429511392221696e+18,3.619626048469641728e+18,3.988708011142554400e+16,4.362546877973223680e+17,3.125956726063123456e+18,1.251403156174684960e+17,6.790276305118830000e+14
7.414000244140629547e+02,3.498578217973356544e+18,3.715647956954235392e+18,3.623148425388720128e+18,3.924547343811570400e+16,4.297184020894892800e+17,3.137149997653479936e+18,1.283709616844167200e+17,7.015784102802121250e+14
7.430400390625000000e+02,3.524780290512422400e+18,3.727162551488595968e+18,3.628689958408124928e+18,3.815682048789495200e+16,4.185326483724785280e+17,3.155129916340663808e+18,1.342195998231868320e+17,7.428579250067841250e+14
7.442199707031250000e+02,3.546911481089144832e+18,3.734678254969457664e+18,3.632234027312696320e+18,3.739403156296017600e+16,4.106325271010631040e+17,3.166971126497233920e+18,1.385793727127650080e+17,7.739589563421186250e+14
7.451600341796879547e+02,3.573260642881880576e+18,3.740134136095591424e+18,3.634742363208673792e+18,3.679959770286945600e+16,4.044360324215332480e+17,3.175652517949590528e+18,1.421584022586489760e+17,7.997235669005410000e+14
7.465700073242189774e+02,3.577112378933879296e+18,3.747479823018522112e+18,3.637994253907512832e+18,3.592769627708474400e+16,3.952891237657706240e+17,3.187495634008087552e+18,1.476935707903595200e+17,8.399475492749585000e+14
7.475100097656250000e+02,3.576675670106019840e+18,3.751787278307877888e+18,3.639794353285962240e+18,3.535958022924161600e+16,3.892908731204090880e+17,3.194565441116389376e+18,1.515021077927192000e+17,8.678955726557455000e+14
7.490526991624100219e+02,3.564985675228630528e+18,3.757743678438927872e+18,3.642032272094701568e+18,3.445042375858684400e+16,3.796262365029579520e+17,3.204618473963348480e+18,1.579778654002183360e+17,9.159498423526917500e+14
7.502757685734679853e+02,3.577284243700451328e+18,3.761581837229990400e+18,3.643221452530602496e+18,3.374702645995400800e+16,3.721007036066904960e+17,3.211362562976971264e+18,1.632927268342628800e+17,9.558268568064128750e+14
7.515000000000000000e+02,3.575907479163716608e+18,3.764549828624377344e+18,3.643817057536602624e+18,3.305917883775463600e+16,3.646976764173237760e+17,3.216905755404357120e+18,1.687932893909604160e+17,9.975454187239778750e+14
7.523127587890629684e+02,3.586035075483523584e+18,3.766022201577111552e+18,3.643865431509889024e+18,3.261132934914262400e+16,3.598542772429691520e+17,3.219899540734149120e+18,1.725491110583737920e+17,1.026293989315279500e+15
